Device Type, Method, Vector Size, Compute Time (s), Total Time (s), Compute Throughput (Flops), Total Throughput (Flops), Compute Speedup, Total Speedup, Number of GPU Blocks, Number of Threads per Block, Completion Status
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.000162816, 0.000949984, 1.10554e+10, 1.89477e+09, 23.978, 4.10954, 63, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 8.3264e-05, 0.0008576, 2.1618e+10, 2.09888e+09, 46.887, 4.55224, 63, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 7.9552e-05, 0.00395594, 2.26267e+10, 4.55012e+08, 49.0748, 0.986871, 63, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.000170688, 0.000969792, 1.05456e+10, 1.85607e+09, 22.8721, 4.02561, 63, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 6.944e-05, 0.000858752, 2.59217e+10, 2.09607e+09, 56.2212, 4.54613, 63, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 6.3616e-05, 0.000989664, 2.82948e+10, 1.8188e+09, 61.3682, 3.94477, 63, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.000182496, 0.00100493, 9.86323e+09, 1.79117e+09, 21.3923, 3.88486, 63, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.000107872, 0.000959904, 1.66864e+10, 1.87519e+09, 36.191, 4.06707, 63, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.000101344, 0.000874656, 1.77613e+10, 2.05795e+09, 38.5223, 4.46347, 63, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.000226752, 0.00116371, 7.93819e+09, 1.54677e+09, 17.217, 3.35478, 63, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 7.184e-05, 0.000883072, 2.50557e+10, 2.03834e+09, 54.343, 4.42093, 31, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 6.5632e-05, 0.000839232, 2.74256e+10, 2.14482e+09, 59.4832, 4.65187, 31, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.000164128, 0.000949248, 1.0967e+10, 1.89624e+09, 23.7863, 4.11273, 31, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 7.7696e-05, 0.000988288, 2.31672e+10, 1.82133e+09, 50.2471, 3.95027, 31, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 7.1488e-05, 0.000878688, 2.5179e+10, 2.04851e+09, 54.6106, 4.44299, 31, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.000163392, 0.000950272, 1.10165e+10, 1.89419e+09, 23.8935, 4.1083, 31, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 8.608e-05, 0.000860032, 2.09108e+10, 2.09295e+09, 45.3532, 4.53937, 31, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 7.9744e-05, 0.000852288, 2.25722e+10, 2.11196e+09, 48.9567, 4.58061, 31, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.000170208, 0.00101344, 1.05753e+10, 1.77613e+09, 22.9366, 3.85223, 31, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 6.0832e-05, 0.000840512, 2.95897e+10, 2.14155e+09, 64.1767, 4.64479, 31, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 5.488e-05, 0.000829344, 3.27988e+10, 2.17039e+09, 71.137, 4.70734, 31, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.00017568, 0.000960832, 1.02459e+10, 1.87338e+09, 22.2222, 4.06315, 31, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 7.008e-05, 0.000922176, 2.56849e+10, 1.95191e+09, 55.7078, 4.23347, 31, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 6.3584e-05, 0.000841728, 2.8309e+10, 2.13846e+09, 61.3991, 4.63808, 31, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.000183552, 0.000972416, 9.80649e+09, 1.85106e+09, 21.2692, 4.01474, 31, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 8.2688e-05, 0.000857376, 2.17686e+10, 2.09943e+09, 47.2136, 4.55343, 31, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 7.6352e-05, 0.000939552, 2.3575e+10, 1.91581e+09, 51.1316, 4.15517, 31, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.000198784, 0.00105712, 9.05505e+09, 1.70274e+09, 19.6394, 3.69305, 31, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.0001088, 0.000884544, 1.65441e+10, 2.03495e+09, 35.8824, 4.41357, 31, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.000102496, 0.0008856, 1.75617e+10, 2.03252e+09, 38.0893, 4.40831, 31, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.000226528, 0.0010961, 7.94604e+09, 1.64219e+09, 17.2341, 3.56173, 31, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.000196672, 0.000982112, 9.15229e+09, 1.83278e+09, 19.8503, 3.97511, 31, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.000190848, 0.000964064, 9.43159e+09, 1.8671e+09, 20.4561, 4.04952, 31, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.000317856, 0.00110413, 5.66294e+09, 1.63025e+09, 12.2823, 3.53582, 31, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 7.4112e-05, 0.000923072, 2.42876e+10, 1.95001e+09, 52.677, 4.22936, 15, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 6.7424e-05, 0.00085504, 2.66967e+10, 2.10516e+09, 57.9022, 4.56587, 15, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.00018752, 0.000974464, 9.59898e+09, 1.84717e+09, 20.8191, 4.0063, 15, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 7.9328e-05, 0.000853312, 2.26906e+10, 2.10943e+09, 49.2134, 4.57511, 15, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 7.376e-05, 0.000978688, 2.44035e+10, 1.8392e+09, 52.9284, 3.98901, 15, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.000192224, 0.000988928, 9.36408e+09, 1.82015e+09, 20.3096, 3.94771, 15, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 8.6752e-05, 0.000861856, 2.07488e+10, 2.08852e+09, 45.0018, 4.52976, 15, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 8.0608e-05, 0.00085456, 2.23303e+10, 2.10635e+09, 48.4319, 4.56843, 15, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.00020112, 0.00107443, 8.94988e+09, 1.6753e+09, 19.4113, 3.63355, 15, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 9.6288e-05, 0.000877984, 1.86939e+10, 2.05015e+09, 40.545, 4.44655, 15, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 9.0464e-05, 0.000866816, 1.98974e+10, 2.07657e+09, 43.1553, 4.50384, 15, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.0002112, 0.000998464, 8.52273e+09, 1.80277e+09, 18.4848, 3.91001, 15, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.00011312, 0.00096544, 1.59123e+10, 1.86443e+09, 34.512, 4.04375, 15, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.000107904, 0.000885376, 1.66815e+10, 2.03303e+09, 36.1803, 4.40943, 15, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.00016384, 0.000944736, 1.09863e+10, 1.90529e+09, 23.8281, 4.13237, 15, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.000142944, 0.000918592, 1.25923e+10, 1.95952e+09, 27.3114, 4.24998, 15, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.000137472, 0.000994912, 1.30936e+10, 1.80921e+09, 28.3985, 3.92397, 15, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.000260928, 0.00105501, 6.89845e+09, 1.70615e+09, 14.962, 3.70045, 15, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.000204448, 0.000978656, 8.80419e+09, 1.83926e+09, 19.0953, 3.98914, 15, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.000197792, 0.00096992, 9.10047e+09, 1.85582e+09, 19.7379, 4.02507, 15, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.000321984, 0.00118874, 5.59034e+09, 1.51421e+09, 12.1248, 3.28416, 15, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.000389312, 0.00120272, 4.62354e+09, 1.49661e+09, 10.0279, 3.24598, 15, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.000383488, 0.00115968, 4.69376e+09, 1.55215e+09, 10.1802, 3.36645, 15, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.000514272, 0.00129763, 3.50009e+09, 1.38714e+09, 7.59131, 3.00856, 15, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.000120896, 0.00207296, 1.48888e+10, 8.68324e+08, 32.2922, 1.8833, 7, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.000115168, 0.00091024, 1.56293e+10, 1.9775e+09, 33.8983, 4.28898, 7, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.00023856, 0.0010232, 7.54527e+09, 1.75919e+09, 16.3649, 3.81548, 7, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.000134464, 0.00104883, 1.33865e+10, 1.71619e+09, 29.0338, 3.72224, 7, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.000128704, 0.000944896, 1.39856e+10, 1.90497e+09, 30.3332, 4.13167, 7, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.000251872, 0.00104307, 7.14649e+09, 1.72567e+09, 15.4999, 3.74279, 7, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.000152736, 0.000922272, 1.1785e+10, 1.9517e+09, 25.5604, 4.23302, 7, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.000148576, 0.00105318, 1.2115e+10, 1.7091e+09, 26.2761, 3.70685, 7, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.000273024, 0.00109341, 6.59283e+09, 1.64623e+09, 14.2991, 3.57049, 7, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.000178816, 0.000958912, 1.00662e+10, 1.87713e+09, 21.8325, 4.07128, 7, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.000172192, 0.000946912, 1.04534e+10, 1.90092e+09, 22.6724, 4.12288, 7, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.000297856, 0.00122557, 6.04319e+09, 1.46871e+09, 13.107, 3.18546, 7, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.000217728, 0.001024, 8.2672e+09, 1.75781e+09, 17.9306, 3.8125, 7, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.000212352, 0.000990912, 8.47649e+09, 1.81651e+09, 18.3846, 3.9398, 7, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.00033776, 0.00112397, 5.32923e+09, 1.60147e+09, 11.5585, 3.47341, 7, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.00028336, 0.00119286, 6.35234e+09, 1.50897e+09, 13.7775, 3.2728, 7, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.000278592, 0.00108797, 6.46106e+09, 1.65446e+09, 14.0133, 3.58834, 7, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.00040624, 0.00126208, 4.43088e+09, 1.42622e+09, 9.61008, 3.09331, 7, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.00041552, 0.00119242, 4.33192e+09, 1.50954e+09, 9.39546, 3.27403, 7, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.000409472, 0.00138979, 4.39591e+09, 1.29516e+09, 9.53423, 2.80905, 7, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.00054272, 0.00135843, 3.31663e+09, 1.32506e+09, 7.1934, 2.8739, 7, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.00081504, 0.00159949, 2.20848e+09, 1.12536e+09, 4.78995, 2.44078, 7, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.000808768, 0.00158208, 2.22561e+09, 1.13774e+09, 4.8271, 2.46764, 7, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.000952608, 0.00192198, 1.88955e+09, 9.36532e+08, 4.09822, 2.03123, 7, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.000256384, 0.00104157, 7.02072e+09, 1.72816e+09, 15.2272, 3.74819, 3, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.000251168, 0.00102531, 7.16652e+09, 1.75556e+09, 15.5434, 3.80762, 3, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.00037584, 0.00117088, 4.78927e+09, 1.53731e+09, 10.3874, 3.33424, 3, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.000289344, 0.00149376, 6.22097e+09, 1.20501e+09, 13.4926, 2.61354, 3, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.00028304, 0.00107034, 6.35953e+09, 1.68171e+09, 13.7931, 3.64745, 3, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.000411456, 0.00119712, 4.37471e+09, 1.50361e+09, 9.48826, 3.26116, 3, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.000331328, 0.00110598, 5.43268e+09, 1.62751e+09, 11.7829, 3.52989, 3, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.000327072, 0.00135562, 5.50338e+09, 1.32781e+09, 11.9362, 2.87987, 3, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.00045696, 0.00128096, 3.93908e+09, 1.4052e+09, 8.54342, 3.04771, 3, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.000392832, 0.00116979, 4.58211e+09, 1.53874e+09, 9.93809, 3.33735, 3, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.00038848, 0.00116218, 4.63344e+09, 1.54882e+09, 10.0494, 3.35922, 3, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.000518528, 0.00146614, 3.47137e+09, 1.22771e+09, 7.52901, 2.66277, 3, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.00048544, 0.00134669, 3.70798e+09, 1.33661e+09, 8.04219, 2.89896, 3, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.000480288, 0.00125386, 3.74775e+09, 1.43557e+09, 8.12846, 3.1136, 3, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.000610656, 0.00139462, 2.94765e+09, 1.29067e+09, 6.39312, 2.79932, 3, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.00064032, 0.00152515, 2.81109e+09, 1.18021e+09, 6.09695, 2.55974, 3, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.00063472, 0.00142141, 2.8359e+09, 1.26635e+09, 6.15074, 2.74657, 3, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.000770624, 0.00158464, 2.33577e+09, 1.1359e+09, 5.06602, 2.46365, 3, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.000951904, 0.00173059, 1.89095e+09, 1.04011e+09, 4.10125, 2.25588, 3, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.000945824, 0.00175725, 1.9031e+09, 1.02433e+09, 4.12762, 2.22166, 3, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.00108752, 0.00188394, 1.65514e+09, 9.55446e+08, 3.58982, 2.07226, 3, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.00188336, 0.00265878, 9.55739e+08, 6.77001e+08, 2.07289, 1.46834, 3, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.00196326, 0.0028823, 9.16841e+08, 6.245e+08, 1.98853, 1.35447, 3, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.00204595, 0.00284928, 8.79786e+08, 6.31738e+08, 1.90816, 1.37017, 3, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.000733536, 0.00151062, 2.45387e+09, 1.19156e+09, 5.32217, 2.58436, 1, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.000823296, 0.00183981, 2.18633e+09, 9.78363e+08, 4.74192, 2.12196, 1, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.000744096, 0.00154573, 2.41904e+09, 1.1645e+09, 5.24663, 2.52567, 1, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.000825088, 0.00160464, 2.18159e+09, 1.12175e+09, 4.73162, 2.43294, 1, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.000821344, 0.00160237, 2.19153e+09, 1.12334e+09, 4.75318, 2.43639, 1, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.00107952, 0.00212205, 1.66741e+09, 8.48237e+08, 3.61642, 1.83973, 1, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.000958848, 0.00177251, 1.87725e+09, 1.01551e+09, 4.07155, 2.20252, 1, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.00095264, 0.0017297, 1.88949e+09, 1.04065e+09, 4.09809, 2.25704, 1, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.000981344, 0.00175232, 1.83422e+09, 1.02721e+09, 3.97822, 2.2279, 1, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.00114157, 0.0020007, 1.57678e+09, 8.99683e+08, 3.41986, 1.95131, 1, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.00113792, 0.0019167, 1.58183e+09, 9.39112e+08, 3.43082, 2.03683, 1, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.00117354, 0.00194954, 1.53383e+09, 9.23297e+08, 3.3267, 2.00253, 1, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.0016799, 0.00689712, 1.07149e+09, 2.60978e+08, 2.32394, 0.566033, 1, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.00149808, 0.00232291, 1.20154e+09, 7.74889e+08, 2.606, 1.68065, 1, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.00145917, 0.00224218, 1.23358e+09, 8.02792e+08, 2.6755, 1.74117, 1, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.00223731, 0.00321437, 8.04537e+08, 5.59986e+08, 1.74495, 1.21455, 1, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.00187875, 0.00268902, 9.58083e+08, 6.69388e+08, 2.07798, 1.45183, 1, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.00193398, 0.00271667, 9.30721e+08, 6.62575e+08, 2.01863, 1.43705, 1, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.00290371, 0.00377328, 6.19896e+08, 4.77039e+08, 1.34449, 1.03464, 1, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.0028063, 0.00362176, 6.41413e+08, 4.96996e+08, 1.39115, 1.07793, 1, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.00297955, 0.00375837, 6.04118e+08, 4.78931e+08, 1.31026, 1.03875, 1, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 1800000, 0.00567443, 0.00654278, 3.17212e+08, 2.75112e+08, 0.687998, 0.596688, 1, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 1800000, 0.00556963, 0.00637942, 3.23181e+08, 2.82157e+08, 0.700944, 0.611967, 1, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 1800000, 0.00585757, 0.00673091, 3.07295e+08, 2.67423e+08, 0.666488, 0.580011, 1, 128, Complete
Intel i5, , 1800000, 0.003904, 0.003904, 4.61066e+08, 4.61066e+08, 1, 1, 1, 1, Complete
GeForce GTX 780, gpu with multiple kernel launches, 2000000, 0.00026384, 0.00128826, 7.58035e+09, 1.55249e+09, 17.0255, 3.48688, 1023, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 2000000, 0.00025552, 0.0013359, 7.82718e+09, 1.49711e+09, 17.5798, 3.36252, 1023, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 2000000, 0.000427232, 0.00388115, 4.6813e+09, 5.15311e+08, 10.5142, 1.15739, 1023, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 2000000, 0.000251136, 0.00118419, 7.96381e+09, 1.68892e+09, 17.8867, 3.7933, 1023, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 2000000, 0.000242432, 0.00115245, 8.24974e+09, 1.73544e+09, 18.5289, 3.89779, 1023, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 2000000, 0.000424832, 0.00196624, 4.70774e+09, 1.01717e+09, 10.5736, 2.28456, 1023, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 2000000, 0.000239392, 0.00116176, 8.3545e+09, 1.72153e+09, 18.7642, 3.86655, 1023, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 2000000, 0.000230784, 0.0011368, 8.66611e+09, 1.75932e+09, 19.4641, 3.95144, 1023, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 2000000, 0.00041264, 0.00132336, 4.84684e+09, 1.5113e+09, 10.886, 3.39439, 1023, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 2000000, 0.000177632, 0.00113706, 1.12592e+10, 1.75893e+09, 25.2882, 3.95055, 1023, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 2000000, 0.000169152, 0.00108102, 1.18237e+10, 1.8501e+09, 26.556, 4.15532, 1023, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 2000000, 0.000289088, 0.00120275, 6.91831e+09, 1.66285e+09, 15.5385, 3.73477, 1023, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 2000000, 0.0001368, 0.00157059, 1.46199e+10, 1.27341e+09, 32.8363, 2.86007, 1023, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 2000000, 0.000128416, 0.00105613, 1.55744e+10, 1.89371e+09, 34.9801, 4.25327, 1023, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 2000000, 0.000274208, 0.00117808, 7.29373e+09, 1.69768e+09, 16.3817, 3.81298, 1023, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 2000000, 0.00011712, 0.00101843, 1.70765e+10, 1.9638e+09, 38.3538, 4.4107, 1023, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 2000000, 0.000108864, 0.00111891, 1.83715e+10, 1.78745e+09, 41.2625, 4.01461, 1023, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 2000000, 0.00021584, 0.00113773, 9.26612e+09, 1.75789e+09, 20.8117, 3.94822, 1023, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 2000000, 8.9344e-05, 0.000999904, 2.23854e+10, 2.00019e+09, 50.2776, 4.49243, 1023, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 2000000, 8.1248e-05, 0.00152038, 2.4616e+10, 1.31546e+09, 55.2875, 2.95452, 1023, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 2000000, 0.000210112, 0.00119722, 9.51873e+09, 1.67054e+09, 21.3791, 3.75204, 1023, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 2000000, 7.3824e-05, 0.000978016, 2.70915e+10, 2.04496e+09, 60.8474, 4.59297, 1023, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 2000000, 6.6944e-05, 0.00096528, 2.98757e+10, 2.07194e+09, 67.1009, 4.65357, 1023, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 2000000, 0.000149408, 0.00346342, 1.33862e+10, 5.77463e+08, 30.0653, 1.29698, 1023, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 2000000, 0.000160736, 0.00108202, 1.24428e+10, 1.8484e+09, 27.9464, 4.15151, 511, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 2000000, 0.000153344, 0.00105312, 1.30426e+10, 1.89912e+09, 29.2936, 4.26542, 511, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 2000000, 0.000277984, 0.00181226, 7.19466e+09, 1.1036e+09, 16.1592, 2.47868, 511, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 2000000, 0.000156352, 0.00108234, 1.27916e+10, 1.84786e+09, 28.73, 4.15028, 511, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 2000000, 0.000149056, 0.00104202, 1.34178e+10, 1.91936e+09, 30.1363, 4.31087, 511, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 2000000, 0.000286464, 0.00119651, 6.98168e+09, 1.67153e+09, 15.6809, 3.75425, 511, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 2000000, 0.000152608, 0.0011247, 1.31055e+10, 1.77825e+09, 29.4349, 3.99394, 511, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 2000000, 0.000145088, 0.00106234, 1.37847e+10, 1.88264e+09, 30.9605, 4.22842, 511, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 2000000, 0.00027536, 0.00118346, 7.26322e+09, 1.68997e+09, 16.3132, 3.79566, 511, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 2000000, 0.000122688, 0.00122381, 1.63015e+10, 1.63424e+09, 36.6132, 3.67051, 511, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 2000000, 0.000108768, 0.00102131, 1.83878e+10, 1.95827e+09, 41.2989, 4.39826, 511, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 2000000, 0.00022096, 0.00113702, 9.05141e+09, 1.75898e+09, 20.3295, 3.95066, 511, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 2000000, 9.584e-05, 0.00099072, 2.08681e+10, 2.01873e+09, 46.8698, 4.53408, 511, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 2000000, 8.8416e-05, 0.00112074, 2.26203e+10, 1.78454e+09, 50.8053, 4.00808, 511, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 2000000, 0.00020752, 0.00112867, 9.63763e+09, 1.77199e+09, 21.6461, 3.9799, 511, 512, Complete
