Device Name:         NVS 5400M
Cuda Version:        2.1
Multiprocessors:     2
Clock Rate:          950 mHz
Total Global Memory: 1073 MB
Warp Size:           32
Max Threads/Block:   1024
Max Threads-Dim:     1024 x 1024 x 64
Max Grid Size:       65535 x 65535 x 65535
Size per element:    4 bytes

9000000,23.1726,50.2893,4096,16,Striding,Success
9000000,6.65242,33.8794,4096,64,Striding,Success
9000000,4.32493,32.9472,4096,256,Striding,Success
9000000,7.12298,32.955,4096,1024,Striding,Success
9000000,301.671,328.107,32768,1,Striding,Success
9000000,92.4654,118.853,32768,4,Striding,Success
9000000,23.8225,49.7161,32768,16,Striding,Success
9000000,7.14154,35.6515,32768,64,Striding,Success
9000000,5.1993,30.3953,32768,256,Striding,Success
9000000,20.8423,49.5018,32768,1024,Striding,Success
15000000,121.068,164.821,65535,1024,Striding,Success
20000000,128.786,187.101,65535,1024,Striding,Success
25000000,182.107,253.309,65535,1024,Striding,Success
30000000,194.287,280.092,65535,1024,Striding,Success
35000000,258.367,357.112,65535,1024,Striding,Success
40000000,271.967,389.683,65535,1024,Striding,Success
45000000,343.548,470.074,65535,1024,Striding,Success
50000000,361.132,505.095,65535,1024,Striding,Success
55000000,440.821,600.407,65535,1024,Striding,Success
60000000,462.701,648.566,65535,1024,Striding,Success
65000000,542.898,735.471,65535,1024,Striding,Success
70000000,575.368,792.029,65535,1024,Striding,Success
75000000,667.624,897.409,65535,1024,Striding,Success
80000000,695.028,942.004,65535,1024,Striding,Success
85000000,0,0,65535,1024,Striding,Allocation Failure: gpu
90000000,0,0,65535,1024,Striding,Allocation Failure: gpu
95000000,0,0,65535,1024,Striding,Allocation Failure: gpu
100000000,0,0,65535,1024,Striding,Allocation Failure: gpu


1000000,287.099,290.557,1,1,Interval,Success
1000000,109.337,112.605,1,4,Interval,Success
1000000,85.9011,90.2897,1,16,Interval,Success
1000000,40.7478,46.0844,1,64,Interval,Success
1000000,11.5391,16.6931,1,256,Interval,Success
1000000,16.8198,22.0847,1,1024,Interval,Success
1000000,32.7317,37.881,8,1,Interval,Success
1000000,13.8703,18.8281,8,4,Interval,Success
1000000,11.6148,16.6673,8,16,Interval,Success
1000000,11.2186,16.4476,8,64,Interval,Success
1000000,13.2379,18.8858,8,256,Interval,Success
1000000,13.263,18.4702,8,1024,Interval,Success
1000000,16.7586,20.0087,64,1,Interval,Success
1000000,7.93197,11.4022,64,4,Interval,Success
1000000,6.4007,9.61453,64,16,Interval,Success
1000000,13.2081,16.7419,64,64,Interval,Success
1000000,12.9683,16.5538,64,256,Interval,Success
1000000,6.09565,9.78707,64,1024,Interval,Success
1000000,16.7602,20.0409,512,1,Interval,Success
1000000,7.47482,10.8504,512,4,Interval,Success
1000000,6.5089,10.8606,512,16,Interval,Success
1000000,11.4568,15.1617,512,64,Interval,Success
1000000,2.72973,6.21728,512,256,Interval,Success
1000000,1.31392,5.01814,512,1024,Interval,Success
1000000,17.0073,20.7462,4096,1,Interval,Success
1000000,7.30714,10.9245,4096,4,Interval,Success
1000000,3.38176,6.95366,4096,16,Interval,Success
1000000,0.973088,4.17648,4096,64,Interval,Success
1000000,1.67674,4.8383,4096,256,Interval,Success
1000000,6.54211,10.0078,4096,1024,Interval,Success
