Device Name:         NVS 5400M,,,,,,,,,,,,,,,,,,,,,,,,
Cuda Version:        2.1,,,,,,,,,,,,,,,,,,,,,,,,
Multiprocessors:     2,,,,,,,,,,,,,,,,,,,,,,,,
Clock Rate:          950 mHz,,,,,,,,,,,,,,,,,,,,,,,,
Total Global Memory: 1073 MB,,,,,,,,,,,,,,,,,,,,,,,,
Warp Size:           32,,,,,,,,,,,,,,,,,,,,,,,,
Max Threads/Block:   1024,,,,,,,,,,,,,,,,,,,,,,,,
Max Threads-Dim:     1024 x 1024 x 64,,,,,,,,,,,,,,,,,,,,,,,,
Max Grid Size:       65535 x 65535 x 65535,,,,,,,,,,,,,,,,,,,,,,,,
Size per element:    4 bytes,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
10000000,200.986,232.712,7,4,Striding,Success,,1024,7.62294,5.89856,5.35677,5.13309,5.0712,5.02406,5.0441,5.09184,5.23987,5.48765,5.96675,7.41834,9.68067,13.6994,21.4132,37.0557
10000000,100.979,129.462,7,8,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,52.1062,83.7488,7,16,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,29.0652,60.8745,7,32,Striding,Success,,,1,3,7,15,31,63,127,255,511,1023,2047,4095,8191,16383,32767,65535
10000000,14.6516,46.0406,7,64,Striding,Success,,1,0.011163005,0.03265454,0.066133192,0.099192065,0.071683096,0.070399666,0.070914361,0.071251919,0.0713001,0.07189923,0.07206537,0.07137956,0.071400439,0.071241767,0.070835933,0.104248987
10000000,8.02147,39.553,7,128,Striding,Success,,2,0.02186116,0.056459206,0.099672367,0.133079766,0.130848064,0.133151789,0.132509212,0.132860749,0.133305812,0.135250104,0.134331721,0.135142794,0.133933008,0.131439474,0.162210245,0.185538751
10000000,5.30515,34.5724,7,256,Striding,Success,,4,0.039552672,0.098421759,0.133211867,0.234960625,0.230993346,0.234381497,0.233403856,0.235329841,0.234360234,0.238338702,0.234668928,0.233126528,0.231741048,0.234681363,0.313309171,0.318989113
10000000,6.05798,36.3657,7,512,Striding,Success,,8,0.066140388,0.132631102,0.239452503,0.385973475,0.389641567,0.388514509,0.376258798,0.37788933,0.390431162,0.377304754,0.384155923,0.384408395,0.379581921,0.402718741,0.45690232,0.477466654
10000000,5.35677,36.8623,7,1024,Striding,Success,,16,0.100883873,0.221085888,0.370154557,0.556497013,0.535637149,0.538397278,0.541532012,0.540099797,0.5415708,0.570777307,0.530885551,0.541358951,0.539237344,0.558109055,0.589134087,0.567085273
10000000,281.009,312.525,15,1,Striding,Success,,32,0.133636242,0.316064648,0.509244429,0.686343318,0.687433058,0.689868502,0.691846919,0.761128434,0.692892266,0.690664664,0.691958108,0.723188937,0.690621582,0.68901138,0.725480514,0.729858266
10000000,202.12,232.943,15,2,Striding,Success,,64,0.234791566,0.50058132,0.673318766,0.860009821,0.788440947,0.826195185,0.771487802,0.791717107,0.790969678,0.827779202,0.79419571,0.796554772,0.791333116,0.789177575,0.853411443,0.834414483
