# linear_velocitydata
# time	v-estimate	
    0	  -9.03539e-69	
    1	     0.0362783	
    2	     0.0663121	
    3	     0.0813622	
    4	     0.0837561	
    5	     0.0782741	
    6	      0.068936	
    7	     0.0584024	
    8	     0.0481573	
    9	     0.0389188	
   10	     0.0309576	
   11	     0.0243012	
   12	     0.0188553	
   13	     0.0144479	
   14	     0.0109339	
   15	    0.00818999	
   16	    0.00606762	
   17	    0.00444053	
   18	    0.00320387	
   19	    0.00227215	
   20	    0.00157659	
   21	    0.00106249	
   22	   0.000630575	
   23	   0.000335483	
   24	   0.000138807	
   25	   1.10193e-05	
   26	  -6.89097e-05	
   27	  -0.000115922	
   28	  -0.000140603	
   29	  -0.000150406	
   30	  -0.000150562	
   31	  -0.000172706	
   32	  -0.000236083	
   33	  -0.000266256	
   34	  -0.000274552	
   35	  -0.000268883	
   36	  -0.000254732	
   37	  -0.000235855	
   38	  -0.000214775	
   39	  -0.000193151	
   40	  -0.000164232	
   41	  -0.000114022	
   42	  -7.82304e-05	
   43	  -5.28356e-05	
   44	  -3.49219e-05	
   45	  -2.23796e-05	
   46	  -1.36804e-05	
   47	  -7.72174e-06	
   48	   -3.7056e-06	
   49	   3.10322e-06	
   50	   9.62588e-06	
   51	   1.33106e-05	
   52	   1.50815e-05	
   53	   1.55898e-05	
   54	   1.52908e-05	
   55	   1.45003e-05	
   56	   1.34346e-05	
   57	   1.22393e-05	
   58	   1.29988e-05	
   59	   1.40218e-05	
   60	   1.41068e-05	
   61	   1.36037e-05	
   62	   1.27544e-05	
   63	   1.17236e-05	
   64	   1.06198e-05	
   65	   3.91831e-06	
   66	  -4.93245e-06	
   67	  -1.05759e-05	
   68	  -1.36698e-05	
   69	  -1.50538e-05	
   70	  -1.53186e-05	
   71	  -1.48767e-05	
   72	  -1.40135e-05	
   73	  -1.29222e-05	
   74	   1.56087e-05	
   75	   4.96525e-05	
   76	   7.52552e-05	
   77	   8.82373e-05	
   78	   9.28425e-05	
   79	   9.20465e-05	
   80	   8.79161e-05	
   81	   8.18699e-05	
   82	   7.48688e-05	
   83	   6.15613e-05	
   84	   4.80634e-05	
   85	    3.5399e-05	
   86	   2.61073e-05	
   87	   1.92846e-05	
   88	   1.42705e-05	
   89	   1.05813e-05	
   90	   7.86345e-06	
   91	   5.85877e-06	
   92	   5.59983e-06	
   93	   5.53988e-06	
   94	   5.96608e-06	
   95	   5.99649e-06	
   96	   5.77876e-06	
   97	   5.41491e-06	
   98	   4.97428e-06	
   99	   4.50341e-06	
  100	   4.03251e-06	
  101	  -7.15564e-06	
  102	  -2.31016e-05	
  103	  -3.21159e-05	
  104	  -3.64548e-05	
  105	  -3.77096e-05	
  106	  -3.69967e-05	
  107	   -3.5088e-05	
  108	  -3.25083e-05	
  109	  -2.96121e-05	
  110	   4.86904e-05	
  111	    0.00016843	
  112	   0.000236392	
  113	   0.000269408	
  114	   0.000279343	
  115	   0.000274503	
  116	   0.000260652	
  117	   0.000241733	
  118	   0.000220403	
  119	   0.000361335	
  120	   0.000663182	
  121	   0.000825095	
  122	   0.000893411	
  123	   0.000900702	
  124	   0.000869675	
  125	   0.000815996	
  126	   0.000750321	
  127	   0.000679763	
  128	    0.00109393	
  129	    0.00230929	
  130	    0.00297548	
  131	    0.00327314	
  132	    0.00332937	
  133	    0.00323294	
  134	    0.00304518	
  135	    0.00280791	
  136	    0.00254917	
  137	    0.00234802	
  138	    0.00232821	
  139	    0.00222391	
  140	     0.0020711	
  141	    0.00189407	
  142	    0.00170896	
  143	    0.00152611	
  144	     0.0013519	
  145	    0.00118994	
  146	     0.0012125	
  147	    0.00219952	
  148	    0.00272775	
  149	    0.00294921	
  150	    0.00297075	
  151	    0.00286686	
  152	     0.0026889	
  153	    0.00247181	
  154	    0.00223892	
  155	    0.00218135	
  156	    0.00221082	
  157	    0.00214189	
  158	    0.00201434	
  159	    0.00185532	
  160	    0.00168295	
  161	    0.00150907	
  162	    0.00134112	
  163	    0.00220515	
  164	    0.00269936	
