# heading_100data
# time	Odom_T	IMU_T	T-estimate	
    0	      0.001225	         0.172	         0.172	
    1	      0.475461	      0.443451	      0.440166	
    2	      0.475461	      0.443271	      0.443234	
    3	      0.475461	       0.44322	       0.44322	
    4	      0.475461	      0.443236	      0.443236	
    5	      0.475461	      0.443173	      0.443174	
    6	      0.475461	       0.44328	      0.443279	
    7	      0.475461	      0.443044	      0.443047	
    8	      0.475461	      0.443115	      0.443114	
    9	      0.475461	      0.443108	      0.443108	
   10	      0.475461	      0.443113	      0.443113	
   11	      0.475461	      0.443109	      0.443109	
   12	      0.475461	      0.442982	      0.442984	
   13	      0.475461	       0.44306	      0.443059	
   14	      0.475461	      0.443059	      0.443059	
   15	      0.475461	      0.443212	       0.44321	
   16	      0.475461	      0.443314	      0.443313	
   17	      0.475461	      0.443466	      0.443464	
   18	      0.475461	      0.443642	       0.44364	
   19	      0.475461	      0.443556	      0.443557	
   20	      0.475461	      0.443584	      0.443584	
   21	      0.475461	      0.443476	      0.443477	
   22	      0.475461	      0.443568	      0.443567	
   23	      0.475461	      0.443586	      0.443586	
   24	      0.475461	      0.443668	      0.443667	
   25	      0.475461	      0.443593	      0.443594	
   26	      0.475461	      0.443456	      0.443458	
   27	      0.475461	      0.443503	      0.443502	
   28	      0.475461	      0.443185	      0.443189	
   29	      0.475461	      0.443191	      0.443191	
   30	      0.475461	      0.443187	      0.443187	
   31	      0.475461	      0.443289	      0.443288	
   32	      0.475461	      0.443232	      0.443233	
   33	      0.475461	      0.443326	      0.443325	
   34	      0.475461	      0.443212	      0.443213	
   35	      0.475461	      0.443174	      0.443174	
   36	      0.475461	      0.443155	      0.443155	
   37	      0.475461	       0.44307	      0.443071	
   38	      0.475461	      0.442857	       0.44286	
   39	      0.475461	      0.442852	      0.442852	
   40	      0.475461	      0.442753	      0.442754	
   41	      0.475461	      0.442736	      0.442736	
   42	      0.475461	      0.442889	      0.442887	
   43	      0.475461	      0.442954	      0.442953	
   44	      0.475461	       0.44276	      0.442762	
   45	      0.475461	      0.442707	      0.442708	
   46	      0.475461	       0.44232	      0.442325	
   47	      0.475461	      0.442359	      0.442359	
   48	      0.475461	      0.442372	      0.442372	
   49	      0.475461	      0.442511	      0.442509	
   50	      0.475461	      0.442557	      0.442556	
   51	      0.475461	      0.442643	      0.442642	
   52	      0.475461	      0.442628	      0.442628	
   53	      0.475461	       0.44247	      0.442472	
   54	      0.475461	      0.442363	      0.442364	
   55	      0.475461	       0.44213	      0.442133	
   56	      0.475461	      0.441947	      0.441949	
   57	      0.475461	      0.442094	      0.442092	
   58	      0.475461	      0.442042	      0.442043	
   59	      0.475461	       0.44197	      0.441971	
   60	      0.475461	      0.441884	      0.441885	
   61	      0.475461	      0.441701	      0.441703	
   62	      0.475461	      0.441293	      0.441298	
   63	      0.475461	      0.441326	      0.441326	
   64	      0.475461	      0.440677	      0.440685	
   65	      0.475461	      0.440208	      0.440214	
   66	      0.475461	      0.440137	      0.440138	
   67	      0.475461	      0.439833	      0.439837	
   68	      0.475461	      0.439606	      0.439609	
   69	      0.475461	      0.439489	       0.43949	
   70	      0.475461	      0.439527	      0.439527	
   71	      0.475461	      0.439844	       0.43984	
   72	      0.475461	      0.439867	      0.439867	
   73	      0.475461	      0.439856	      0.439856	
   74	      0.475461	      0.439701	      0.439703	
   75	      0.475461	      0.439558	       0.43956	
   76	      0.475461	      0.439611	       0.43961	
   77	      0.475461	       0.43963	       0.43963	
   78	      0.475461	      0.439867	      0.439864	
   79	      0.475461	      0.439837	      0.439837	
   80	      0.475461	       0.43958	      0.439583	
   81	      0.475461	      0.439648	      0.439647	
   82	      0.475461	      0.439454	      0.439456	
   83	      0.475461	      0.439407	      0.439408	
   84	      0.475461	      0.439477	      0.439476	
   85	      0.475461	      0.439321	      0.439323	
   86	      0.475461	      0.439302	      0.439302	
   87	      0.475461	      0.439294	      0.439294	
   88	      0.475461	      0.439206	      0.439207	
   89	      0.475461	      0.439077	      0.439079	
   90	      0.475461	      0.439192	      0.439191	
   91	      0.475461	      0.439389	      0.439387	
   92	      0.475461	       0.43954	      0.439538	
   93	      0.475461	      0.439554	      0.439554	
   94	      0.475461	       0.43948	      0.439481	
   95	      0.475461	      0.439447	      0.439447	
   96	      0.475461	      0.439448	      0.439448	
   97	      0.475461	      0.439406	      0.439407	
   98	      0.475461	      0.439574	      0.439572	
   99	      0.475461	      0.439765	      0.439763	
  100	      0.475461	      0.440033	       0.44003	
  101	      0.475461	      0.440454	      0.440449	
  102	       0.47483	      0.440708	      0.440705	
  103	      0.473927	      0.441073	      0.441069	
  104	      0.473927	      0.441391	      0.441387	
  105	      0.473927	      0.441272	      0.441273	
  106	      0.473927	      0.441298	      0.441298	
  107	      0.473927	      0.441892	      0.441885	
  108	      0.473927	      0.442283	      0.442278	
  109	      0.473927	      0.442851	      0.442844	
  110	      0.472393	      0.442786	      0.442787	
  111	      0.473164	      0.442261	      0.442267	
  112	      0.473927	      0.442292	      0.442292	
  113	      0.473128	      0.442356	      0.442355	
  114	      0.472393	      0.442291	      0.442292	
  115	      0.472393	      0.441539	      0.441548	
  116	      0.472393	      0.441214	      0.441218	
  117	      0.472393	      0.441024	      0.441026	
  118	      0.472393	      0.440394	      0.440402	
  119	      0.472393	      0.440162	      0.440165	
  120	      0.472393	      0.439819	      0.439823	
  121	      0.472393	      0.439661	      0.439663	
  122	      0.472393	       0.43963	       0.43963	
  123	      0.472393	      0.439509	       0.43951	
  124	      0.472393	       0.43957	      0.439569	
  125	      0.472393	      0.439896	      0.439892	
  126	      0.472393	      0.439958	      0.439957	
  127	      0.472393	       0.43986	      0.439861	
  128	      0.472393	      0.439895	      0.439895	
  129	      0.472393	      0.440038	      0.440036	
  130	      0.472393	      0.440168	      0.440166	
  131	      0.472393	      0.440267	      0.440266	
  132	        0.4717	      0.440259	      0.440259	
  133	      0.471292	      0.440054	      0.440056	
  134	      0.470859	      0.439985	      0.439986	
  135	      0.470859	       0.43998	       0.43998	
  136	      0.470859	      0.439598	      0.439603	
  137	      0.470859	      0.439474	      0.439476	
  138	      0.470859	      0.439234	      0.439237	
  139	      0.470859	      0.439174	      0.439175	
  140	      0.470859	      0.439141	      0.439141	
  141	      0.470859	      0.438762	      0.438767	
  142	      0.470859	      0.438737	      0.438737	
  143	      0.470859	      0.438941	      0.438939	
  144	      0.470859	      0.438952	      0.438952	
  145	      0.470859	      0.438854	      0.438855	
  146	      0.470859	      0.438938	      0.438937	
  147	      0.470859	      0.438921	      0.438921	
  148	      0.470859	      0.439051	      0.439049	
  149	      0.470859	      0.439183	      0.439181	
  150	      0.470859	      0.439215	      0.439215	
  151	      0.470859	      0.439382	       0.43938	
  152	      0.470859	      0.439505	      0.439504	
  153	      0.470859	      0.439538	      0.439538	
  154	      0.470859	       0.43972	      0.439718	
  155	      0.470859	      0.439621	      0.439622	
  156	      0.470859	      0.439815	      0.439813	
  157	      0.470859	      0.440101	      0.440098	
  158	      0.470859	      0.440074	      0.440074	
  159	      0.470859	      0.439949	       0.43995	
  160	      0.470859	      0.439879	       0.43988	
  161	      0.470859	      0.439803	      0.439804	
  162	      0.470859	      0.439779	      0.439779	
  163	      0.470859	      0.439713	      0.439714	
  164	      0.469961	      0.439372	      0.439376	
  165	      0.469325	      0.439114	      0.439117	
  166	      0.469325	      0.438861	      0.438864	
  167	      0.469325	       0.43883	       0.43883	
  168	      0.469325	      0.438706	      0.438707	
  169	      0.469325	      0.438698	      0.438698	
  170	      0.469325	      0.438551	      0.438553	
  171	      0.469325	      0.438493	      0.438494	
  172	      0.469325	      0.438525	      0.438525	
  173	      0.469325	      0.438494	      0.438494	
  174	      0.469325	       0.43833	      0.438332	
  175	      0.469325	      0.437949	      0.437954	
  176	      0.469325	      0.437774	      0.437776	
  177	      0.469325	      0.438199	      0.438194	
  178	      0.469325	      0.438161	      0.438161	
  179	      0.469325	      0.437849	      0.437853	
  180	      0.469325	      0.437867	      0.437867	
  181	      0.469325	      0.437623	      0.437626	
  182	      0.469325	      0.437137	      0.437143	
  183	      0.469325	      0.436812	      0.436816	
  184	      0.469325	      0.436266	      0.436273	
  185	      0.469325	      0.436331	       0.43633	
  186	      0.469325	      0.436489	      0.436487	
  187	      0.468904	      0.436704	      0.436701	
  188	      0.467791	      0.437572	      0.437562	
  189	      0.468237	      0.437528	      0.437528	
  190	      0.469325	      0.436084	      0.436101	
  191	      0.469325	      0.432705	      0.432746	
  192	      0.469325	      0.431999	      0.432008	
  193	      0.466324	      0.425975	      0.426047	
  194	      0.464635	      0.422635	      0.422676	
  195	      0.461655	      0.415397	      0.415484	
  196	      0.458742	      0.410542	      0.410601	
  197	      0.453985	       0.40248	      0.402577	
  198	      0.449175	      0.397247	      0.397311	
  199	      0.441713	      0.388745	      0.388847	
  200	      0.430072	      0.375085	       0.37525	
  201	      0.423594	      0.368577	      0.368657	
  202	      0.415635	      0.361748	      0.361831	
  203	      0.409455	      0.357094	      0.357151	
  204	      0.401829	      0.350893	      0.350968	
  205	        0.3969	      0.345636	        0.3457	
  206	      0.391091	      0.339701	      0.339773	
  207	      0.385972	      0.334962	       0.33502	
  208	      0.376371	      0.326674	      0.326774	
  209	      0.371149	      0.322425	      0.322477	
  210	      0.366403	      0.318777	      0.318821	
  211	      0.361945	      0.316061	      0.316094	
  212	      0.358628	      0.313504	      0.313535	
  213	      0.355809	      0.311682	      0.311704	
  214	      0.352371	      0.310097	      0.310116	
  215	      0.349673	      0.309105	      0.309117	
  216	      0.347915	      0.308554	      0.308561	
  217	      0.344992	      0.307722	      0.307732	
  218	      0.343537	      0.307429	      0.307433	
  219	      0.343537	      0.306792	        0.3068	
  220	      0.343537	      0.306524	      0.306527	
  221	      0.342572	      0.306151	      0.306156	
  222	      0.342003	      0.306206	      0.306205	
  223	      0.342003	      0.305812	      0.305817	
  224	       0.34109	      0.305621	      0.305623	
  225	      0.340991	        0.3056	        0.3056	
  226	      0.340469	      0.305179	      0.305184	
  227	      0.340469	      0.305047	      0.305049	
  228	      0.340469	      0.304804	      0.304807	
  229	      0.340469	      0.304779	      0.304779	
  230	      0.339327	       0.30472	      0.304721	
  231	      0.338935	      0.304735	      0.304735	
  232	      0.338935	      0.304784	      0.304783	
  233	      0.338935	      0.304933	      0.304931	
  234	      0.338935	      0.304962	      0.304962	
  235	      0.338935	      0.304948	      0.304948	
  236	      0.338935	      0.304925	      0.304925	
  237	      0.338935	      0.305274	       0.30527	
  238	      0.338935	       0.30523	       0.30523	
  239	       0.33768	      0.305036	      0.305038	
  240	      0.337401	      0.304904	      0.304906	
  241	      0.337401	       0.30497	      0.304969	
  242	      0.336355	      0.304675	      0.304679	
  243	        0.3361	      0.304653	      0.304653	
  244	      0.335867	      0.304881	      0.304878	
  245	      0.335867	       0.30493	      0.304929	
  246	      0.335867	      0.304966	      0.304966	
  247	      0.335867	      0.304874	      0.304875	
  248	      0.335867	       0.30489	       0.30489	
  249	      0.335867	        0.3046	      0.304603	
  250	      0.335867	      0.304468	       0.30447	
  251	      0.334513	       0.30372	      0.303729	
  252	       0.33441	      0.303668	      0.303669	
  253	      0.334333	      0.303043	       0.30305	
  254	      0.333564	      0.302342	       0.30235	
  255	      0.332841	      0.301942	      0.301947	
  256	      0.332799	      0.301283	      0.301291	
  257	      0.332799	      0.301101	      0.301103	
  258	      0.332799	       0.30075	      0.300754	
  259	      0.332799	      0.300394	      0.300398	
  260	      0.331461	      0.299942	      0.299947	
  261	      0.331265	      0.299926	      0.299926	
  262	      0.331265	      0.299308	      0.299315	
  263	      0.331265	      0.299045	      0.299048	
  264	      0.331265	      0.299026	      0.299026	
  265	      0.330167	      0.299182	       0.29918	
  266	      0.329731	      0.299121	      0.299122	
  267	      0.329731	      0.299004	      0.299005	
  268	      0.329731	      0.298963	      0.298964	
  269	      0.329731	      0.298662	      0.298666	
  270	      0.329731	      0.298517	      0.298519	
  271	      0.329731	      0.297567	      0.297578	
  272	      0.328675	      0.296304	      0.296319	
  273	      0.328197	      0.296215	      0.296216	
  274	      0.326956	      0.296376	      0.296374	
  275	      0.326663	      0.296367	      0.296367	
  276	      0.326663	      0.294654	      0.294674	
  277	      0.326354	      0.293804	      0.293814	
  278	      0.325129	      0.290963	      0.290997	
  279	      0.324454	      0.289916	      0.289929	
  280	      0.322061	      0.283895	      0.283967	
  281	      0.318488	      0.272454	      0.272592	
  282	      0.317459	      0.268654	      0.268701	
  283	      0.306468	      0.254213	      0.254386	
  284	      0.300992	      0.248005	      0.248081	
  285	      0.289847	      0.235788	      0.235935	
  286	      0.284869	      0.230939	      0.230998	
  287	      0.272973	      0.220922	      0.221043	
  288	      0.268176	      0.217065	      0.217113	
  289	      0.257633	      0.209091	      0.209187	
  290	      0.246795	      0.201614	      0.201705	
  291	      0.245361	      0.200961	       0.20097	
  292	      0.236243	      0.197425	      0.197468	
  293	      0.234475	      0.196786	      0.196794	
  294	      0.231555	      0.195877	      0.195888	
  295	      0.230361	      0.195505	       0.19551	
  296	      0.228487	      0.195383	      0.195385	
  297	      0.227858	      0.195322	      0.195323	
  298	      0.226953	      0.194933	      0.194937	
  299	      0.226953	      0.194763	      0.194765	
  300	      0.226272	      0.194749	      0.194749	
  301	      0.225419	      0.194619	       0.19462	
  302	      0.225419	      0.194725	      0.194724	
  303	      0.225419	      0.194373	      0.194377	
  304	      0.224672	      0.193939	      0.193944	
  305	      0.223885	      0.193681	      0.193684	
  306	      0.223885	      0.193545	      0.193546	
  307	      0.223189	      0.193598	      0.193597	
  308	      0.222351	      0.193387	      0.193389	
  309	      0.222351	      0.192678	      0.192687	
  310	      0.222351	      0.192011	      0.192019	
  311	      0.222351	       0.19144	      0.191447	
  312	      0.222351	      0.191332	      0.191333	
  313	      0.222351	       0.19107	      0.191073	
  314	      0.222351	      0.190875	      0.190878	
  315	      0.221439	      0.190515	      0.190519	
  316	      0.220817	      0.190286	      0.190288	
  317	      0.220817	      0.190151	      0.190152	
  318	      0.220817	      0.189973	      0.189975	
  319	      0.220817	      0.190039	      0.190038	
  320	      0.220817	      0.190281	      0.190278	
  321	      0.220817	       0.19026	       0.19026	
  322	      0.220817	       0.19054	      0.190537	
  323	      0.220817	       0.19085	      0.190846	
  324	      0.220817	      0.190932	      0.190931	
  325	      0.220817	      0.191172	      0.191169	
  326	      0.220817	      0.191073	      0.191074	
  327	      0.220817	      0.190703	      0.190708	
