# angular_velocitydata
# time	w-estimate	
    0	   7.44588e-05	
    1	   0.000439403	
    2	   0.000499621	
    3	   0.000428569	
    4	   0.000336406	
    5	    0.00025469	
    6	   0.000189711	
    7	   0.000139814	
    8	    0.00010268	
    9	   7.52023e-05	
   10	   5.50012e-05	
   11	    4.0187e-05	
   12	   2.92266e-05	
   13	    2.1363e-05	
   14	   1.56041e-05	
   15	   1.15413e-05	
   16	   8.58528e-06	
   17	   6.47993e-06	
   18	   4.98818e-06	
   19	   3.66556e-06	
   20	   2.71268e-06	
   21	    1.8913e-06	
   22	   1.43215e-06	
   23	   1.08418e-06	
   24	   8.86549e-07	
   25	   6.14447e-07	
   26	   3.02805e-07	
   27	    2.0561e-07	
   28	  -1.62889e-07	
   29	  -2.43518e-07	
   30	  -2.33526e-07	
   31	  -9.53661e-08	
   32	  -9.32627e-08	
   33	   1.26845e-08	
   34	  -6.69809e-08	
   35	  -1.17287e-07	
   36	  -1.32422e-07	
   37	  -1.98096e-07	
   38	  -3.92179e-07	
   39	  -3.94233e-07	
   40	  -4.28169e-07	
   41	   -3.8741e-07	
   42	  -1.66483e-07	
   43	   -1.0397e-08	
   44	  -1.48292e-07	
   45	  -2.17956e-07	
   46	  -5.77852e-07	
   47	  -5.58667e-07	
   48	   -4.5227e-07	
   49	  -2.14654e-07	
   50	  -6.42168e-08	
   51	   7.45582e-08	
   52	   9.05595e-08	
   53	  -7.11484e-08	
   54	  -2.12265e-07	
   55	   -4.4634e-07	
   56	  -6.23608e-07	
   57	   -4.3756e-07	
   58	  -3.62151e-07	
   59	  -3.51555e-07	
   60	  -3.75837e-07	
   61	  -5.00404e-07	
   62	  -8.52736e-07	
   63	  -7.93721e-07	
   64	  -1.27631e-06	
   65	  -1.67407e-06	
   66	  -1.59971e-06	
   67	  -1.61806e-06	
   68	   -1.5875e-06	
   69	  -1.44084e-06	
   70	  -1.13257e-06	
   71	  -5.54769e-07	
   72	  -2.69443e-07	
   73	  -1.50806e-07	
   74	  -2.40373e-07	
   75	  -3.67584e-07	
   76	  -2.97265e-07	
   77	  -2.10722e-07	
   78	   7.72624e-08	
   79	   1.23761e-07	
   80	  -1.29335e-07	
   81	  -1.20386e-07	
   82	  -2.85702e-07	
   83	  -3.36271e-07	
   84	  -2.31187e-07	
   85	  -3.13174e-07	
   86	  -3.07078e-07	
   87	  -2.64549e-07	
   88	  -2.94756e-07	
   89	  -3.81848e-07	
   90	  -2.37314e-07	
   91	     3.394e-08	
   92	   2.56652e-07	
   93	   2.97445e-07	
   94	    1.9165e-07	
   95	   9.74631e-08	
   96	   5.44222e-08	
   97	   -7.7304e-09	
   98	   1.36528e-07	
   99	   3.43008e-07	
  100	     6.101e-07	
  101	   1.00103e-06	
  102	   1.20704e-06	
  103	   1.43135e-06	
  104	   1.58057e-06	
  105	   1.26219e-06	
  106	   9.91529e-07	
  107	   1.32556e-06	
  108	   1.59519e-06	
  109	   1.97337e-06	
  110	   1.71479e-06	
  111	   8.59858e-07	
  112	   4.94222e-07	
  113	   3.66829e-07	
  114	   2.07623e-07	
  115	   -5.9841e-07	
  116	  -1.06256e-06	
  117	  -1.21945e-06	
  118	  -1.68231e-06	
  119	  -1.78165e-06	
  120	  -1.86176e-06	
  121	  -1.74507e-06	
  122	  -1.46448e-06	
  123	  -1.26502e-06	
  124	  -9.46217e-07	
  125	  -3.85905e-07	
  126	  -9.49112e-08	
  127	  -8.59167e-08	
  128	  -3.59044e-08	
  129	    1.2281e-07	
  130	   2.77047e-07	
  131	   3.75735e-07	
  132	   3.38834e-07	
  133	   7.66086e-08	
  134	  -8.17324e-08	
  135	  -1.21833e-07	
  136	  -4.83064e-07	
  137	  -6.36346e-07	
  138	  -8.14046e-07	
  139	   -7.9766e-07	
  140	  -6.98798e-07	
  141	  -9.23956e-07	
  142	  -8.70948e-07	
  143	  -5.20941e-07	
  144	  -3.21795e-07	
  145	  -3.04986e-07	
  146	  -1.70844e-07	
  147	  -1.19511e-07	
  148	   4.02479e-08	
  149	   2.09739e-07	
  150	   2.59088e-07	
  151	   3.94253e-07	
  152	   4.91807e-07	
  153	   4.75794e-07	
  154	   5.71391e-07	
  155	      4.15e-07	
  156	   4.89048e-07	
  157	   7.10201e-07	
  158	    6.3953e-07	
  159	   3.96769e-07	
  160	   1.92935e-07	
  161	   2.72767e-08	
  162	  -5.05419e-08	
  163	  -1.29868e-07	
  164	   -4.6224e-07	
  165	  -7.39197e-07	
  166	  -9.50838e-07	
  167	  -8.95266e-07	
  168	  -8.56825e-07	
  169	  -7.17832e-07	
  170	  -7.04148e-07	
  171	  -6.44941e-07	
  172	  -4.94461e-07	
  173	  -4.00662e-07	
  174	  -4.67088e-07	
  175	  -7.80958e-07	
  176	  -9.22058e-07	
  177	  -4.10002e-07	
  178	  -2.26283e-07	
  179	  -4.35503e-07	
  180	  -4.13163e-07	
  181	  -5.76471e-07	
  182	  -1.00379e-06	
  183	  -1.28887e-06	
  184	  -1.69881e-06	
  185	  -1.49315e-06	
  186	  -1.04302e-06	
  187	  -5.34505e-07	
  188	   5.41098e-07	
  189	    7.4057e-07	
  190	  -7.07406e-07	
  191	  -4.29355e-06	
  192	   -5.3883e-06	
  193	  -1.06791e-05	
  194	  -1.38252e-05	
  195	  -1.95807e-05	
  196	  -2.29259e-05	
  197	  -2.81023e-05	
  198	  -3.02929e-05	
  199	  -3.43814e-05	
  200	   -4.3375e-05	
  201	  -4.55492e-05	
  202	   -4.5616e-05	
  203	  -4.29348e-05	
  204	  -4.13314e-05	
  205	  -3.93985e-05	
  206	  -3.83236e-05	
  207	  -3.65261e-05	
  208	  -3.82131e-05	
  209	  -3.68008e-05	
  210	  -3.40889e-05	
  211	  -3.05107e-05	
  212	  -2.70796e-05	
  213	  -2.35253e-05	
  214	  -2.02652e-05	
  215	  -1.70366e-05	
  216	  -1.39013e-05	
  217	  -1.15592e-05	
  218	  -9.30789e-06	
  219	  -7.77051e-06	
  220	  -6.33683e-06	
  221	  -5.26182e-06	
  222	  -4.05272e-06	
  223	  -3.42617e-06	
  224	  -2.87984e-06	
  225	  -2.28014e-06	
  226	  -2.14427e-06	
  227	  -1.89231e-06	
  228	  -1.75174e-06	
  229	  -1.45706e-06	
  230	  -1.19471e-06	
  231	  -9.12205e-07	
  232	  -6.35308e-07	
  233	  -3.07352e-07	
  234	  -1.31218e-07	
  235	  -7.04653e-08	
  236	  -6.30548e-08	
  237	   2.85555e-07	
  238	   3.04177e-07	
  239	    7.4903e-08	
  240	  -1.33876e-07	
  241	  -1.12661e-07	
  242	  -3.72823e-07	
  243	  -4.14412e-07	
  244	   -1.4198e-07	
  245	   1.04872e-08	
  246	   8.99105e-08	
  247	    1.1216e-08	
  248	   9.36791e-10	
  249	  -2.81884e-07	
  250	   -4.5073e-07	
  251	   -1.1521e-06	
  252	  -1.23401e-06	
  253	  -1.66695e-06	
  254	   -2.2117e-06	
  255	  -2.41446e-06	
  256	  -2.73093e-06	
  257	   -2.5723e-06	
  258	  -2.45708e-06	
  259	  -2.37804e-06	
  260	  -2.41499e-06	
  261	  -2.06112e-06	
  262	  -2.22443e-06	
  263	  -2.17712e-06	
  264	  -1.83799e-06	
  265	  -1.29485e-06	
  266	  -9.84418e-07	
  267	  -8.47665e-07	
  268	  -7.12025e-07	
  269	  -8.48725e-07	
  270	   -8.9634e-07	
  271	  -1.68534e-06	
  272	  -2.87723e-06	
  273	  -2.87217e-06	
  274	  -2.26286e-06	
  275	  -1.72964e-06	
  276	  -2.94618e-06	
  277	  -3.67132e-06	
  278	  -6.05197e-06	
  279	  -6.83169e-06	
  280	  -1.17963e-05	
  281	  -2.24762e-05	
  282	  -2.58461e-05	
  283	  -3.67191e-05	
  284	  -4.02241e-05	
  285	  -4.67289e-05	
  286	  -4.60185e-05	
  287	  -4.82063e-05	
  288	  -4.49939e-05	
  289	  -4.46139e-05	
  290	  -4.46757e-05	
  291	  -3.82839e-05	
  292	  -3.37159e-05	
  293	  -2.76302e-05	
  294	  -2.23013e-05	
  295	   -1.7525e-05	
  296	  -1.34285e-05	
  297	  -1.01253e-05	
  298	  -7.90089e-06	
  299	  -6.14295e-06	
  300	    -4.654e-06	
  301	   -3.5932e-06	
  302	  -2.60151e-06	
  303	  -2.22994e-06	
  304	  -2.18343e-06	
  305	  -2.07441e-06	
  306	  -1.84558e-06	
  307	  -1.43369e-06	
  308	    -1.286e-06	
  309	  -1.72149e-06	
  310	  -2.22594e-06	
  311	  -2.57875e-06	
  312	  -2.38421e-06	
  313	  -2.20211e-06	
  314	  -1.98712e-06	
  315	  -1.95622e-06	
  316	  -1.85941e-06	
  317	  -1.66721e-06	
  318	  -1.51695e-06	
  319	  -1.16889e-06	
  320	  -6.45563e-07	
  321	  -4.05008e-07	
  322	   2.46188e-09	
  323	   4.24062e-07	
  324	   5.65288e-07	
  325	    7.4994e-07	
  326	   5.92404e-07	
  327	   9.49612e-08	
  328	  -2.36909e-07	
  329	  -1.05317e-07	
  330	  -1.18295e-07	
  331	  -2.01058e-07	
  332	  -3.30468e-07	
  333	  -3.20936e-07	
  334	  -5.52894e-07	
  335	  -7.27669e-07	
  336	  -9.58245e-07	
  337	  -8.34487e-07	
  338	  -9.01329e-07	
  339	  -1.09176e-06	
  340	  -1.03964e-06	
  341	  -8.49841e-07	
  342	  -6.41719e-07	
  343	  -6.17749e-07	
  344	  -6.22624e-07	
  345	  -6.84858e-07	
  346	  -4.93114e-07	
  347	  -3.61817e-07	
  348	  -4.62192e-07	
  349	  -4.92093e-07	
  350	  -9.86009e-08	
  351	   8.49119e-08	
  352	   3.75663e-07	
  353	   5.61641e-07	
  354	   8.44728e-07	
  355	   1.17907e-06	
  356	   1.18346e-06	
  357	   7.11826e-07	
  358	   4.52357e-07	
  359	    3.1151e-07	
  360	   2.15248e-07	
  361	  -6.42593e-08	
  362	  -2.83162e-07	
  363	  -5.05626e-07	
  364	  -3.28587e-07	
  365	  -2.39062e-07	
  366	  -6.71179e-07	
  367	  -6.78919e-07	
  368	  -1.02562e-06	
  369	  -1.03279e-06	
  370	  -1.08681e-06	
  371	   -1.0147e-06	
  372	  -8.15137e-07	
  373	  -3.66597e-07	
  374	  -1.74527e-07	
  375	  -1.97245e-07	
  376	  -2.80942e-07	
  377	  -4.57234e-07	
  378	  -4.31673e-07	
  379	  -1.19999e-07	
