500,2, 0.117381
500,2, 0.108737
500,2, 0.108186
500,2, 0.112529
500,2, 0.111271
500,2, 0.115043
500,2, 0.114006
500,2, 0.111478
500,2, 0.111683
500,2, 0.112106
1000,2, 0.427231
1000,2, 0.430363
1000,2, 0.447956
1000,2, 0.429291
1000,2, 0.427061
1000,2, 0.424771
1000,2, 0.426640
1000,2, 0.425080
1000,2, 0.425208
1000,2, 0.429173
1500,2, 1.005602
1500,2, 0.954471
1500,2, 0.950340
1500,2, 0.953351
1500,2, 0.948183
1500,2, 0.949657
1500,2, 1.003366
1500,2, 0.954673
1500,2, 0.947448
1500,2, 0.950220
2000,2, 1.683521
2000,2, 1.694526
2000,2, 1.677428
2000,2, 1.678354
2000,2, 1.681102
2000,2, 1.681218
2000,2, 1.776507
2000,2, 1.683964
2000,2, 1.676362
2000,2, 1.678479
2500,2, 2.618754
2500,2, 2.624732
2500,2, 2.627007
2500,2, 2.635666
2500,2, 2.615461
2500,2, 2.614249
2500,2, 2.614250
2500,2, 2.620874
2500,2, 2.620235
2500,2, 2.621668
3000,2, 3.767903
3000,2, 3.766381
3000,2, 3.774232
3000,2, 3.793720
3000,2, 3.765779
3000,2, 3.791891
3000,2, 3.762255
3000,2, 3.772716
3000,2, 3.973282
3000,2, 3.774397
3500,2, 5.164878
3500,2, 5.113726
3500,2, 5.112449
3500,2, 5.113001
3500,2, 5.114955
3500,2, 5.125540
3500,2, 5.111381
3500,2, 5.132503
3500,2, 5.121160
3500,2, 5.402502
4000,2, 6.673648
4000,2, 6.682816
4000,2, 6.736926
4000,2, 6.689429
4000,2, 7.051415
4000,2, 6.689968
4000,2, 6.684822
4000,2, 6.670323
4000,2, 7.062399
4000,2, 6.732363
4500,2, 8.453816
4500,2, 8.940834
4500,2, 8.533606
4500,2, 8.509394
4500,2, 8.460033
4500,2, 8.455833
4500,2, 8.457994
4500,2, 8.462884
4500,2, 8.456424
4500,2, 8.522386
5000,2, 10.437072
5000,2, 10.417003
5000,2, 10.501445
5000,2, 10.436958
5000,2, 10.435050
5000,2, 10.417209
5000,2, 10.442639
5000,2, 10.434450
5000,2, 10.438210
5000,2, 10.446217
5500,2, 13.338611
5500,2, 13.344283
5500,2, 13.335662
5500,2, 12.596499
5500,2, 12.628557
5500,2, 12.702046
5500,2, 12.598836
5500,2, 12.634813
5500,2, 12.600331
5500,2, 12.641867
6000,2, 14.995456
6000,2, 15.015191
6000,2, 14.994494
6000,2, 14.995935
6000,2, 15.040609
6000,2, 14.989857
6000,2, 15.024102
6000,2, 15.026663
6000,2, 14.992029
6000,2, 15.019612
6500,2, 17.640060
6500,2, 17.613730
6500,2, 18.643434
6500,2, 17.631421
6500,2, 17.613948
6500,2, 17.737846
6500,2, 17.620383
6500,2, 18.628247
6500,2, 17.629940
6500,2, 17.623606
7000,2, 20.441203
7000,2, 20.395369
7000,2, 20.462199
7000,2, 20.393082
7000,2, 20.466741
7000,2, 20.602924
7000,2, 20.418037
7000,2, 20.394346
7000,2, 20.600647
7000,2, 20.396790
7500,2, 23.448092
7500,2, 23.628318
7500,2, 23.602410
7500,2, 23.428962
7500,2, 23.638390
7500,2, 23.418179
7500,2, 23.435196
7500,2, 24.782296
7500,2, 23.448003
7500,2, 23.409567
8000,2, 26.666527
8000,2, 26.711627
8000,2, 26.674893
8000,2, 26.660693
8000,2, 26.863804
8000,2, 26.703145
8000,2, 26.625547
8000,2, 26.715003
8000,2, 28.150348
8000,2, 26.646359
8500,2, 30.078292
8500,2, 30.044388
8500,2, 30.126914
8500,2, 30.067355
8500,2, 31.864666
8500,2, 30.033255
8500,2, 30.083052
8500,2, 30.060608
8500,2, 30.120526
8500,2, 30.067580
9000,2, 33.698966
9000,2, 33.773619
9000,2, 33.969118
9000,2, 33.752237
9000,2, 33.774068
9000,2, 33.798883
9000,2, 35.282587
9000,2, 35.627068
9000,2, 33.768963
9000,2, 33.744831
9500,2, 39.791626
9500,2, 37.597069
9500,2, 37.929295
9500,2, 37.555072
9500,2, 37.562627
9500,2, 37.645124
9500,2, 37.639822
9500,2, 37.625469
9500,2, 37.609010
9500,2, 37.597399
10000,2, 44.071328
10000,2, 42.009670
10000,2, 41.997018
10000,2, 43.987647
10000,2, 44.070209
10000,2, 41.618470
10000,2, 41.675295
10000,2, 41.612368
10000,2, 41.595668
10000,2, 43.980526
500,4, 0.046824
500,4, 0.049097
500,4, 0.050826
500,4, 0.049580
500,4, 0.047385
500,4, 0.046426
500,4, 0.050478
500,4, 0.049375
500,4, 0.050789
500,4, 0.051579
1000,4, 0.165517
1000,4, 0.172087
1000,4, 0.171951
1000,4, 0.171726
1000,4, 0.166187
1000,4, 0.172267
1000,4, 0.169764
1000,4, 0.169905
1000,4, 0.173283
1000,4, 0.169668
1500,4, 0.373129
1500,4, 0.380051
1500,4, 0.378149
1500,4, 0.380641
1500,4, 0.379201
1500,4, 0.377248
1500,4, 0.377021
1500,4, 0.373928
1500,4, 0.370364
1500,4, 0.367924
2000,4, 0.649065
2000,4, 0.666104
2000,4, 0.655904
2000,4, 0.666401
2000,4, 0.656475
2000,4, 0.655467
2000,4, 0.653320
2000,4, 0.654681
2000,4, 0.659238
2000,4, 0.645690
2500,4, 1.018335
2500,4, 1.017140
2500,4, 1.000058
2500,4, 1.019229
2500,4, 1.003605
2500,4, 1.017797
2500,4, 1.037287
